,197727-0,1542-1542,-2-1542,92453-1542,-2-92453,0-92453,92453-92453,92453-167043,167043-167043,-1-168731,180791-168731,-1-180791,168731-180791,168731-203394,190088-238477,238477-197727
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.043393019782618475,0.04000000000000001,0.034056738231582326,0.04000000000000001,0.1276671532943784,0.034056738231582326,0.034056738231582326,0.008996197027642894,0.04000000000000001,0.038565433579491756,0.04000000000000001,0.015508669383406413,0.015508669383406413,0.0,0.0
2,0.0,0.14746319734378283,0.07800000000000001,0.07237347082693747,0.07800000000000001,0.13047853728577685,0.07237347082693747,0.07237347082693747,0.07158904139586121,0.07800000000000001,0.07404410915112246,0.07800000000000001,0.03170420087539054,0.03170420087539054,0.0,0.0
3,0.0,0.26911619392227254,0.11410000000000002,0.1235586003939267,0.11410000000000002,0.13088030068585177,0.1235586003939267,0.1235586003939267,0.1555217572298343,0.11410000000000002,0.08552350774076664,0.11410000000000002,0.049921097249492605,0.049921097249492605,0.0,0.0
4,0.0,0.3217740242904326,0.14839500000000003,0.16064429893618415,0.14839500000000003,0.13215256166514752,0.16064429893618415,0.16064429893618415,0.22805384008677473,0.14839500000000003,0.09075494037772432,0.14839500000000003,0.06294015458804307,0.06294015458804307,0.0,0.0
5,0.0,0.31262445214379736,0.18097525000000003,0.17206424789374025,0.18097525000000003,0.1325885494035683,0.17206424789374025,0.17206424789374025,0.24961553217590982,0.18097525000000003,0.11066749416151037,0.18097525000000003,0.0673145230916873,0.0673145230916873,0.0,0.0
6,0.0,0.3609788884302945,0.21192648750000004,0.19319250107268135,0.21192648750000004,0.13358270468450056,0.19319250107268135,0.19319250107268135,0.25940356903619766,0.21192648750000004,0.11906821622944647,0.21192648750000004,0.07473068191489295,0.07473068191489295,0.0,0.0
7,0.0,0.3925130032549399,0.24133016312500002,0.21183131433817795,0.24133016312500002,0.13191069513552905,0.21183131433817795,0.21183131433817795,0.3000504714564919,0.24133016312500002,0.11411679310096638,0.24133016312500002,0.08003908429660042,0.08003908429660042,0.0,0.0
8,0.0,0.4049429642099378,0.26926365496875004,0.22554725486878305,0.26926365496875004,0.13260974008579887,0.22554725486878305,0.22554725486878305,0.32930638625998215,0.26926365496875004,0.109716196594386,0.26926365496875004,0.08398004328146193,0.08398004328146193,0.0,0.0
9,0.0,0.3736790855974097,0.2958004722203126,0.2249237450800035,0.2958004722203126,0.1330037854429971,0.2249237450800035,0.2249237450800035,0.32794089202107574,0.2958004722203126,0.12460569746359029,0.2958004722203126,0.08278082218050885,0.08278082218050885,0.0,0.0
10,0.0,0.4036216876290592,0.32101044860929695,0.23409475205205532,0.32101044860929695,0.1339587862176912,0.23409475205205532,0.23409475205205532,0.31698324817058426,0.32101044860929695,0.1288017821630993,0.32101044860929695,0.08553137343821846,0.08553137343821846,0.0,0.0
11,0.0,0.401799675863892,0.3449599261788321,0.23992583850670263,0.3449599261788321,0.13223330856081167,0.23992583850670263,0.23992583850670263,0.3210543086943009,0.3449599261788321,0.1304336943521121,0.3449599261788321,0.08758161001676909,0.08758161001676909,0.0,0.0
12,0.0,0.3822098647538858,0.36771192986989043,0.2371849928244364,0.36771192986989043,0.13023016084176792,0.2371849928244364,0.2371849928244364,0.3213736172564744,0.36771192986989043,0.14103656198179676,0.36771192986989043,0.08519315873006156,0.08519315873006156,0.0,0.0
13,0.0,0.4273011065228789,0.3893263333763959,0.24486714000091897,0.3893263333763959,0.13125384121944283,0.24486714000091897,0.24486714000091897,0.33107708696259175,0.3893263333763959,0.12995815947804915,0.3893263333763959,0.08723526041288092,0.08723526041288092,0.0,0.0
14,0.0,0.4265193693388395,0.4098600167075761,0.24981541549149514,0.4098600167075761,0.1325375454017697,0.24981541549149514,0.24981541549149514,0.3506024552060794,0.4098600167075761,0.12023373752533517,0.4098600167075761,0.08899816767161114,0.08899816767161114,0.0,0.0
15,0.0,0.3896344461821884,0.4293670158721973,0.24469534838287457,0.4293670158721973,0.13291507313331558,0.24469534838287457,0.24469534838287457,0.34444466213870395,0.4293670158721973,0.13233711846572685,0.4293670158721973,0.08646955813284898,0.08646955813284898,0.0,0.0
16,0.0,0.4330733989957441,0.44789866507858744,0.25044799757472314,0.44789866507858744,0.13387718926352607,0.25044799757472314,0.25044799757472314,0.3476449603586149,0.44789866507858744,0.12416395341917125,0.44789866507858744,0.08810735726284676,0.08810735726284676,0.0,0.0
17,0.0,0.4302805748618125,0.4655037318246581,0.25391724789586295,0.4655037318246581,0.13480911947962873,0.25391724789586295,0.25391724789586295,0.3621557671537016,0.4655037318246581,0.11638960344416392,0.4655037318246581,0.08960720664977309,0.08960720664977309,0.0,0.0
18,0.0,0.3924036152457212,0.4822285452334252,0.24803654787226137,0.4822285452334252,0.13486143563964784,0.24803654787226137,0.24803654787226137,0.35338555219978535,0.4822285452334252,0.1295113255727264,0.4822285452334252,0.08691725785036915,0.08691725785036915,0.0,0.0
19,0.0,0.4349102186021539,0.49811711797175395,0.2529040646027939,0.49811711797175395,0.13563371119187742,0.2529040646027939,0.2529040646027939,0.3538885538923327,0.49811711797175395,0.12228926465741814,0.49811711797175395,0.08842000265742164,0.08842000265742164,0.0,0.0
20,0.0,0.43149918416612415,0.5132112620731663,0.25572268308754037,0.5132112620731663,0.13631510903886615,0.25572268308754037,0.25572268308754037,0.3665159076293469,0.5132112620731663,0.11514589661717474,0.5132112620731663,0.0898255385892647,0.0898255385892647,0.0,0.0
21,0.0,0.41308678716979924,0.5275506989695079,0.2565117717598446,0.5275506989695079,0.1361526338971634,0.2565117717598446,0.2565117717598446,0.35846421231801384,0.5275506989695079,0.11972112679505392,0.5275506989695079,0.09081543209254124,0.09081543209254124,0.0,0.0
22,0.0,0.4111686575113776,0.5411731640210325,0.25737804992660834,0.5411731640210325,0.13340288438018538,0.25737804992660834,0.25737804992660834,0.35246363525067337,0.5411731640210325,0.12406127142979363,0.5411731640210325,0.09128584672131161,0.09128584672131161,0.0,0.0
23,0.0,0.40886721254898084,0.5541145058199809,0.2580097577269722,0.5541145058199809,0.13128935677741096,0.2580097577269722,0.2580097577269722,0.3477292580225696,0.5541145058199809,0.12710120431778638,0.5541145058199809,0.09160508115017915,0.09160508115017915,0.0,0.0
24,0.0,0.4073393600258498,0.5664087805289819,0.2585015358671831,0.5664087805289819,0.12945732230942253,0.2585015358671831,0.2585015358671831,0.3442750035432452,0.5664087805289819,0.12922426541452436,0.5664087805289819,0.09182798282352375,0.09182798282352375,0.0,0.0
25,0.0,0.40626580323740247,0.5780883415025329,0.2588818151298645,0.5780883415025329,0.12788824314660033,0.2588818151298645,0.2588818151298645,0.34173364664387634,0.5780883415025329,0.13070687938965844,0.5780883415025329,0.09198364211492512,0.09198364211492512,0.0,0.0
26,0.0,0.4243306022035219,0.5891839244274062,0.26015249827059145,0.5891839244274062,0.12654281603509215,0.26015249827059145,0.26015249827059145,0.3581105339333363,0.5891839244274062,0.12181725135301225,0.5891839244274062,0.09209234479929694,0.09209234479929694,0.0,0.0
27,0.0,0.3870931507561629,0.5997247282060358,0.2530648635281582,0.5997247282060358,0.128043374809606,0.2530648635281582,0.2530648635281582,0.35000714145381406,0.5997247282060358,0.13350938642268118,0.5997247282060358,0.08874293562506719,0.08874293562506719,0.0,0.0
28,0.0,0.4130502216175541,0.609738491795734,0.25587563980299277,0.609738491795734,0.12949536480276402,0.25587563980299277,0.25587563980299277,0.3332376316482413,0.609738491795734,0.13501973296706657,0.609738491795734,0.08969506730958626,0.08969506730958626,0.0,0.0
29,0.0,0.40837741621076973,0.6192515672059473,0.2567792409593872,0.6192515672059473,0.12840820291952146,0.2567792409593872,0.2567792409593872,0.333000758986077,0.6192515672059473,0.13477592241050335,0.6192515672059473,0.09048927147336448,0.09048927147336448,0.0,0.0
30,0.0,0.4258757545263583,0.62828898884565,0.25860955437211003,0.62828898884565,0.1269504772430131,0.25860955437211003,0.25860955437211003,0.3520577743758937,0.62828898884565,0.12451690337641746,0.62828898884565,0.09104860397153729,0.09104860397153729,0.0,0.0
31,0.0,0.4082599438843579,0.6368745394033675,0.258720235244818,0.6368745394033675,0.12839592535226868,0.258720235244818,0.258720235244818,0.3476081089482544,0.6368745394033675,0.12627317158552426,0.6368745394033675,0.091668424705294,0.091668424705294,0.0,0.0
32,0.0,0.42655845147951565,0.6450308124331992,0.26005284207401114,0.6450308124331992,0.1267363657366233,0.26005284207401114,0.26005284207401114,0.36250779581145554,0.6450308124331992,0.1188670640333886,0.6450308124331992,0.0918814542541579,0.0918814542541579,0.0,0.0
33,0.0,0.4273582594371713,0.6527792718115392,0.26099287355189876,0.6527792718115392,0.12822799518038236,0.26099287355189876,0.26099287355189876,0.37288088844566497,0.6527792718115392,0.11286742652211618,0.6527792718115392,0.0922500908083827,0.0922500908083827,0.0,0.0
34,0.0,0.3901674334009061,0.6601403082209623,0.25379501134454996,0.6601403082209623,0.12924385369928204,0.25379501134454996,0.25379501134454996,0.36166095843774654,0.6601403082209623,0.1269221394847012,0.6601403082209623,0.08886006753021594,0.08886006753021594,0.0,0.0
35,0.0,0.3954658096043956,0.6671332928099142,0.250358201975178,0.6671332928099142,0.13056526913357794,0.250358201975178,0.250358201975178,0.33957952115750584,0.6671332928099142,0.1398261024269275,0.6671332928099142,0.08600439960560682,0.08600439960560682,0.0,0.0
36,0.0,0.43432641457802323,0.6737766281694185,0.25443441680868456,0.6737766281694185,0.13112137591099918,0.25443441680868456,0.25443441680868456,0.3428856469962319,0.6737766281694185,0.12917891170817775,0.6737766281694185,0.08784744030751994,0.08784744030751994,0.0,0.0
37,0.0,0.3930564171814364,0.6800877967609475,0.2483335457058429,0.6800877967609475,0.13237736647443044,0.2483335457058429,0.2483335457058429,0.3378523989099047,0.6800877967609475,0.1389299088009567,0.6800877967609475,0.08561484974415176,0.08561484974415176,0.0,0.0
38,0.0,0.3977599785036414,0.6860834069229002,0.24593225967396884,0.6860834069229002,0.13342865244792057,0.24593225967396884,0.24593225967396884,0.32125208378452935,0.6860834069229002,0.14865328710400463,0.6860834069229002,0.08361932417542182,0.08361932417542182,0.0,0.0
39,0.0,0.41765321517558596,0.6917792365767551,0.25009803615196446,0.6917792365767551,0.13370132091513937,0.25009803615196446,0.25009803615196446,0.3105866575929767,0.6917792365767551,0.14564386265367962,0.6917792365767551,0.08618186100526355,0.08618186100526355,0.0,0.0
40,0.0,0.41188558468218345,0.6971902747479174,0.25231905425454837,0.6971902747479174,0.13193762946462317,0.25231905425454837,0.25231905425454837,0.31644106683888545,0.6971902747479174,0.14219570904589526,0.6971902747479174,0.08803561215769708,0.08803561215769708,0.0,0.0
41,0.0,0.3895992526267147,0.7023307610105215,0.24727770098146246,0.7023307610105215,0.12998253588147693,0.24727770098146246,0.24727770098146246,0.31779561388196464,0.7023307610105215,0.14968272993783838,0.7023307610105215,0.08552688829340493,0.08552688829340493,0.0,0.0
42,0.0,0.39410295383896243,0.7072142229599955,0.2449273851954114,0.7072142229599955,0.13103081732500088,0.2449273851954114,0.2449273851954114,0.30511439515411093,0.7072142229599955,0.15658214334317277,0.7072142229599955,0.08357461701965677,0.08357461701965677,0.0,0.0
43,0.0,0.3955517844972595,0.7118535118119957,0.24278157576035891,0.7118535118119957,0.13156444525623567,0.24278157576035891,0.24278157576035891,0.2943061036874289,0.7118535118119957,0.16168010658741716,0.7118535118119957,0.08218817934175461,0.08218817934175461,0.0,0.0
44,0.0,0.39682410714465316,0.7162608362213959,0.24105847728098573,0.7162608362213959,0.1320907486319412,0.24105847728098573,0.24105847728098573,0.28602602673723077,0.7162608362213959,0.16542805243834421,0.7162608362213959,0.08116989928247617,0.08116989928247617,0.0,0.0
45,0.0,0.41729437185526574,0.7204477944103261,0.24635173761821305,0.7204477944103261,0.13256085362683392,0.24635173761821305,0.24635173761821305,0.2848072774231305,0.7204477944103261,0.15735919801148815,0.7204477944103261,0.08447252283249784,0.08447252283249784,0.0,0.0
46,0.0,0.43011715346037593,0.7244254046898099,0.2509122362460916,0.7244254046898099,0.13096764352960874,0.2509122362460916,0.2509122362460916,0.3178632472557074,0.7244254046898099,0.13952035966587778,0.7244254046898099,0.08684191286141528,0.08684191286141528,0.0,0.0
47,0.0,0.41133405232964565,0.7282041344553194,0.25276720589500246,0.7282041344553194,0.13180620234776128,0.25276720589500246,0.25276720589500246,0.32250060855121165,0.7282041344553194,0.13675079284757008,0.7282041344553194,0.08873071072149989,0.08873071072149989,0.0,0.0
48,0.0,0.410001913277371,0.7317939277325535,0.2544827897774136,0.7317939277325535,0.12966228505089322,0.2544827897774136,0.2544827897774136,0.3260464188709416,0.7317939277325535,0.13595378371061295,0.7317939277325535,0.08982993774401762,0.08982993774401762,0.0,0.0
49,0.0,0.40804762268244327,0.7352042313459258,0.2557692795347281,0.7352042313459258,0.12808347270096615,0.2557692795347281,0.2557692795347281,0.32830860701490117,0.7352042313459258,0.13540619038346857,0.7352042313459258,0.09058836543532021,0.09058836543532021,0.0,0.0
50,0.0,0.3866498652576421,0.7384440197786295,0.2500794532262557,0.7384440197786295,0.12670857711932793,0.2500794532262557,0.2500794532262557,0.3269352670454455,0.7384440197786295,0.14469162275041114,0.7384440197786295,0.08740357466075607,0.08740357466075607,0.0,0.0
51,0.0,0.4302587889488309,0.741521818789698,0.25434657389119264,0.741521818789698,0.12807844557332015,0.25434657389119264,0.25434657389119264,0.33496681799267625,0.741521818789698,0.13238299821214936,0.741521818789698,0.08877887005099917,0.08877887005099917,0.0,0.0
52,0.0,0.3899071608784371,0.7444457278502131,0.24825383845122484,0.7444457278502131,0.12981536929553752,0.24825383845122484,0.24825383845122484,0.33168249008730644,0.7444457278502131,0.14128504916540754,0.7444457278502131,0.08629967247462822,0.08629967247462822,0.0,0.0
53,0.0,0.3954570396605761,0.7472234414577025,0.24586893215082628,0.7472234414577025,0.13111895513993374,0.24586893215082628,0.24586893215082628,0.31648477266319097,0.7472234414577025,0.15038452835805902,0.7472234414577025,0.08412272612776626,0.08412272612776626,0.0,0.0
54,0.0,0.3964201367780617,0.7498622693848174,0.24353341033454975,0.7498622693848174,0.13161651778148722,0.24353341033454975,0.24353341033454975,0.303054706920241,0.7498622693848174,0.15712384569151772,0.7498622693848174,0.08259072903829119,0.08259072903829119,0.0,0.0
55,0.0,0.3974762031704783,0.7523691559155765,0.24167250082369834,0.7523691559155765,0.13214072984712938,0.24167250082369834,0.24167250082369834,0.2928013432475555,0.7523691559155765,0.16207877397985887,0.7523691559155765,0.08146580378630851,0.08146580378630851,0.0,0.0
56,0.0,0.43592050493265505,0.7547506981197977,0.2480656440731358,0.7547506981197977,0.1326056363437058,0.2480656440731358,0.2480656440731358,0.3103171859384067,0.7547506981197977,0.14394264683513028,0.7547506981197977,0.08467916387265044,0.08467916387265044,0.0,0.0
57,0.0,0.4323591692609063,0.7570131632138077,0.25216769895514374,0.7570131632138077,0.1336567875496363,0.25216769895514374,0.25216769895514374,0.3361346464170153,0.7570131632138077,0.12951148305192925,0.7570131632138077,0.08721301643450796,0.08721301643450796,0.0,0.0
58,0.0,0.4136758957829098,0.7591625050531173,0.2537606780397491,0.7591625050531173,0.13387686971656845,0.2537606780397491,0.2537606780397491,0.3361282707507694,0.7591625050531173,0.12975315376152738,0.7591625050531173,0.08899100950330817,0.08899100950330817,0.0,0.0
59,0.0,0.41158090277979376,0.7612043798004615,0.2552493390240778,0.7612043798004615,0.13145149181523677,0.2552493390240778,0.2552493390240778,0.3360449521035429,0.7612043798004615,0.1310670100405341,0.7612043798004615,0.09001178436786518,0.09001178436786518,0.0,0.0
60,0.0,0.3891631270674769,0.7631441608104385,0.24965040148465467,0.7631441608104385,0.12961629951553474,0.24965040148465467,0.24965040148465467,0.3328932363550948,0.7631441608104385,0.1415017571614884,0.7631441608104385,0.08697976691492379,0.08697976691492379,0.0,0.0
61,0.0,0.3938010189488969,0.7649869527699166,0.24686233298803367,0.7649869527699166,0.13070422222935893,0.24686233298803367,0.24686233298803367,0.3168059247836675,0.7649869527699166,0.15056836958343506,0.7649869527699166,0.0846426068158546,0.0846426068158546,0.0,0.0
62,0.0,0.4150058167101728,0.7667376051314208,0.2508276105441502,0.7667376051314208,0.13126923815998354,0.2508276105441502,0.2508276105441502,0.3073634664623655,0.7667376051314208,0.1469816623455317,0.7667376051314208,0.08689679774254899,0.08689679774254899,0.0,0.0
63,0.0,0.4286160046633863,0.7684007248748497,0.2542027041412042,0.7684007248748497,0.12985553183719184,0.2542027041412042,0.2542027041412042,0.33362025537286194,0.7684007248748497,0.13263568349598967,0.7684007248748497,0.08853487612778922,0.08853487612778922,0.0,0.0
64,0.0,0.39034965958599294,0.7699806886311071,0.24822429865092854,0.7699806886311071,0.13085305710535874,0.24822429865092854,0.24822429865092854,0.3310854302630591,0.7699806886311071,0.14146208344268094,0.7699806886311071,0.08612784321369563,0.08612784321369563,0.0,0.0
65,0.0,0.4336049463115647,0.7714816541995517,0.25304616047320294,0.7714816541995517,0.13202939667895436,0.25304616047320294,0.25304616047320294,0.33834649804185624,0.7714816541995517,0.1302178083294163,0.7714816541995517,0.08786885323949181,0.08786885323949181,0.0,0.0
66,0.0,0.43062837232645634,0.7729075714895741,0.2558270915984928,0.7729075714895741,0.1332264598159055,0.2558270915984928,0.2558270915984928,0.35566112457058663,0.7729075714895741,0.12040585549889307,0.7729075714895741,0.08944065029333825,0.08944065029333825,0.0,0.0
67,0.0,0.39265958433359754,0.7742621929150955,0.2495921438199158,0.7742621929150955,0.1335044161758452,0.2495921438199158,0.2495921438199158,0.3483602032575011,0.7742621929150955,0.13246363989694798,0.7742621929150955,0.08679482362302585,0.08679482362302585,0.0,0.0
68,0.0,0.39729089555945774,0.7755490832693407,0.24693403711846282,0.7755490832693407,0.13440899616945043,0.24693403711846282,0.24693403711846282,0.32928384794070925,0.7755490832693407,0.14389961576638746,0.7755490832693407,0.08448625761883993,0.08448625761883993,0.0,0.0
69,0.0,0.3977899932303536,0.7767716291058736,0.24440352798553966,0.7767716291058736,0.1345905106254753,0.24440352798553966,0.24440352798553966,0.31296692461564224,0.7767716291058736,0.15235683240028333,0.7767716291058736,0.0828579499477122,0.0828579499477122,0.0,0.0
70,0.0,0.3984808153850826,0.7779330476505799,0.24238093472635247,0.7779330476505799,0.1348242476014285,0.24238093472635247,0.24238093472635247,0.30047023423022773,0.7779330476505799,0.15857458104721353,0.7779330476505799,0.08166223556287319,0.08166223556287319,0.0,0.0
71,0.0,0.3989534406597213,0.7790363952680509,0.24072930737330364,0.7790363952680509,0.1350275668284474,0.24072930737330364,0.24072930737330364,0.29078571964372524,0.7790363952680509,0.16314521421453326,0.7790363952680509,0.08078329802135152,0.08078329802135152,0.0,0.0
72,0.0,0.43690421827896353,0.7800845755046484,0.24737253921364943,0.7800845755046484,0.13521189328582378,0.24737253921364943,0.24737253921364943,0.3089110775630691,0.7800845755046484,0.1446501453482641,0.7800845755046484,0.08420254502184125,0.08420254502184125,0.0,0.0
73,0.0,0.41463388434132936,0.781080346729416,0.24998811126899428,0.781080346729416,0.13589142402147042,0.24998811126899428,0.24998811126899428,0.31554852761480556,0.781080346729416,0.14034166937587614,0.781080346729416,0.08688017571407777,0.08688017571407777,0.0,0.0
74,0.0,0.4308778336594343,0.7820263293929451,0.25363568603225284,0.7820263293929451,0.133139305491016,0.25363568603225284,0.25363568603225284,0.34014919892132417,0.7820263293929451,0.1282005322117033,0.7820263293929451,0.08853759955060277,0.08853759955060277,0.0,0.0
75,0.0,0.41169503347330005,0.7829250129232979,0.25487000140885296,0.7829250129232979,0.1337196464767897,0.25487000140885296,0.25487000140885296,0.3388394332494504,0.7829250129232979,0.1288455264703514,0.7829250129232979,0.08991495213643318,0.08991495213643318,0.0,0.0
76,0.0,0.4288414057004565,0.783778762277133,0.2572226454433486,0.783778762277133,0.13129974072264883,0.2572226454433486,0.2572226454433486,0.3563856264448247,0.783778762277133,0.12057361580120604,0.783778762277133,0.0906569392300759,0.0906569392300759,0.0,0.0
77,0.0,0.42887255002803104,0.7845898241632763,0.2589124163576934,0.7845898241632763,0.13214060450946544,0.2589124163576934,0.2589124163576934,0.36860548390042097,0.7845898241632763,0.11399958782514281,0.7845898241632763,0.09139496629881283,0.09139496629881283,0.0,0.0
78,0.0,0.4297167444987082,0.7853603329551124,0.260163723580163,0.7853603329551124,0.13259842223758683,0.260163723580163,0.260163723580163,0.3773388391419927,0.7853603329551124,0.10963067900357887,0.7853603329551124,0.09191146715558458,0.09191146715558458,0.0,0.0
79,0.0,0.43022983392056985,0.7860923163073568,0.26108308436565725,0.7860923163073568,0.1330057202766485,0.26108308436565725,0.26108308436565725,0.3834261814828768,0.7860923163073568,0.10673220063224986,0.7860923163073568,0.09227216438682295,0.09227216438682295,0.0,0.0
80,0.0,0.4120701565281033,0.7867877004919889,0.26065599558667224,0.7867877004919889,0.1333540597234467,0.26065599558667224,0.26065599558667224,0.3708615818594358,0.7867877004919889,0.11384541095721269,0.7867877004919889,0.09252405273835182,0.09252405273835182,0.0,0.0
81,0.0,0.41046836597964,0.7874483154673895,0.2605851469110157,0.7874483154673895,0.13100107511131526,0.2605851469110157,0.2605851469110157,0.3615801007726743,0.7874483154673895,0.11995803858223544,0.7874483154673895,0.09247904108573653,0.09247904108573653,0.0,0.0
82,0.0,0.42704840458038307,0.78807589969402,0.26140332639853486,0.78807589969402,0.12923030967650298,0.26140332639853486,0.26140332639853486,0.37194786274912245,0.78807589969402,0.11468609427755513,0.78807589969402,0.09243833328372478,0.09243833328372478,0.0,0.0
83,0.0,0.42774644156223496,0.788672104709319,0.26198620380766985,0.788672104709319,0.13034608730699979,0.26198620380766985,0.26198620380766985,0.37948863100883695,0.788672104709319,0.1100937425852197,0.788672104709319,0.09263892565525984,0.09263892565525984,0.0,0.0
84,0.0,0.41037863793545776,0.789238499473853,0.2613559766906727,0.789238499473853,0.13106100747950214,0.2613559766906727,0.2613559766906727,0.3679780357076788,0.789238499473853,0.11619295951045061,0.789238499473853,0.09278017003010253,0.09278017003010253,0.0,0.0
85,0.0,0.40928394493138004,0.7897765745001604,0.2611266556241831,0.7897765745001604,0.1290358512182455,0.2611266556241831,0.2611266556241831,0.3594593592056487,0.7897765745001604,0.12159741970321623,0.7897765745001604,0.09265789681974901,0.09265789681974901,0.0,0.0
