,trial,prior_node,posterior_node,weight
0,0,5176,0,0.0
1,1,5176,0,0.0279268494145958
2,2,5176,0,0.056590451904899294
3,3,5176,0,0.08346235558086887
4,4,5176,0,0.10232045707967583
5,5,5176,0,0.11132846737266107
6,6,5176,0,0.12419046992756518
7,7,5176,0,0.1330299719951501
8,8,5176,0,0.13854591979524558
9,9,5176,0,0.1426580209774932
10,10,5176,0,0.14655008120338525
11,11,5176,0,0.14312071181353056
12,12,5176,0,0.1470898445168692
13,13,5176,0,0.14760129914510306
14,14,5176,0,0.15038446888651913
15,15,5176,0,0.14560891592149705
16,16,5176,0,0.1460461755919186
17,17,5176,0,0.14773983179733335
18,18,5176,0,0.15145312879319275
19,19,5176,0,0.15356669573355727
20,20,5176,0,0.15280716249340434
21,21,5176,0,0.15758286350099973
22,22,5176,0,0.15459916490387818
23,23,5176,0,0.154956388603238
24,24,5176,0,0.1547496594477971
25,25,5176,0,0.15481250616321177
26,26,5176,0,0.15420998089681193
27,27,5176,0,0.15316147731363777
28,28,5176,0,0.14799492842927436
29,29,5176,0,0.14769638009496855
30,30,5176,0,0.1489666994717265
31,31,5176,0,0.15461718108019087
32,32,5176,0,0.15367883836956073
33,33,5176,0,0.15689993105712646
34,34,5176,0,0.1565395976840581
35,35,5176,0,0.15813370106688132
36,36,5176,0,0.1584251442280254
37,37,5176,0,0.15638684778236434
38,38,5176,0,0.1504848591782492
39,39,5176,0,0.15135317436489112
40,40,5176,0,0.14845673204854803
41,41,5176,0,0.15133331614937295
42,42,5176,0,0.15215321925088904
43,43,5176,0,0.1478944420417728
44,44,5176,0,0.14938158387968417
45,45,5176,0,0.1519127601529025
46,46,5176,0,0.1509045164192019
47,47,5176,0,0.1512807077619393
48,48,5176,0,0.14841509931629226
49,49,5176,0,0.15072633401809865
50,50,5176,0,0.14865759684178198
51,51,5176,0,0.15026992624406604
52,52,5176,0,0.15452801451981882
53,53,5176,0,0.1490457967637189
54,54,5176,0,0.14430026643643426
55,55,5176,0,0.1401486068587126
56,56,5176,0,0.1376199088207092
57,57,5176,0,0.1347522574247806
58,58,5176,0,0.13344191533084915
59,59,5176,0,0.1319128805477482
60,60,5176,0,0.12987658942639
61,61,5176,0,0.12908543397899103
62,62,5176,0,0.12846112617239355
63,63,5176,0,0.1273273590497162
64,64,5176,0,0.12671619412436216
65,65,5176,0,0.12682122902885845
66,66,5176,0,0.12586615649963118
67,67,5176,0,0.1250811591012989
68,68,5176,0,0.1255857306034673
69,69,5176,0,0.12504526828594018
70,70,5176,0,0.1243805371303555
71,71,5176,0,0.12434791265276951
72,72,5176,0,0.12420841616323759
73,73,5176,0,0.12412214426357684
74,74,5176,0,0.1235880887303121
75,75,5176,0,0.12395366833490938
76,76,5176,0,0.12355419240403787
77,77,5176,0,0.12388958732383322
78,78,5176,0,0.12333530721292597
79,79,5176,0,0.12375863763357374
80,80,5176,0,0.12391229041603358
81,81,5176,0,0.1240847332298136
82,82,5176,0,0.12396558375624141
83,83,5176,0,0.12393126444421315
84,84,5176,0,0.12456325990780423
85,85,5176,0,0.12469750440880877
86,86,5176,0,0.1246916632466076
87,87,5176,0,0.12416545620142462
88,88,5176,0,0.12396029828207888
89,89,5176,0,0.124191964461899
90,90,5176,0,0.1235875283081056
91,91,5176,0,0.12438633619980999
92,92,5176,0,0.12406378505642016
93,93,5176,0,0.12404674775780819
94,94,5176,0,0.1246493780443518
95,95,5176,0,0.12430735211423913
96,96,5176,0,0.12490990004912146
97,97,5176,0,0.12475820372756084
98,98,5176,0,0.12409381497837509
99,99,5176,0,0.12364885225654579
100,0,-1,10232,0.0
101,1,-1,10232,0.06299182742949892
102,2,-1,10232,0.11959789965849615
103,3,-1,10232,0.15360735743637485
104,4,-1,10232,0.1810803505764052
105,5,-1,10232,0.19789165975287015
106,6,-1,10232,0.2075149317703474
107,7,-1,10232,0.2163749716404067
108,8,-1,10232,0.21747797436714056
109,9,-1,10232,0.2216496949002522
110,10,-1,10232,0.22410178227751534
111,11,-1,10232,0.22563537821633797
112,12,-1,10232,0.22374299543805515
113,13,-1,10232,0.22538271492271497
114,14,-1,10232,0.22669910458202633
115,15,-1,10232,0.22461541318450987
116,16,-1,10232,0.23015881529273965
117,17,-1,10232,0.22671990662323102
118,18,-1,10232,0.2238615488837089
119,19,-1,10232,0.23025785371029237
120,20,-1,10232,0.225429913072983
121,21,-1,10232,0.23034465137406054
122,22,-1,10232,0.2272551611790793
123,23,-1,10232,0.22937028670796777
124,24,-1,10232,0.23107220814612034
125,25,-1,10232,0.2285028946280401
126,26,-1,10232,0.23161566046326879
